rating,review
5,Outstanding  product
5,Best in the market in this price range
5,I am not satisfied
4,Good quality product
5,Very very nice👏👏👍👍😊 product. Prefer for use.      Value for money
4,Super 💖😽
5,Excellent product...Good quality
5,Best for gaming music calling
5,Good
3,It's best product 👍
5,Great battery life and also the sound. Value for money..
5,"Outstanding battery 🔋 life, Awesome Deep bass, Premium 👌🏻 Build quality.. I love this product 💝..Thank you flipkart.. Great deal 👍"
5,Super 👍
3,Not bad
5,Very nice quality sound
4,"Osm Bluetooth Headset by oneplus....Sound, Bass, Battery Backup, Design Everything is Good !!😊👍"
5,"Bluetooth also good but delievery very good and fast for given date ,thanks flipkart"
5,Good
5,go ahead
5,Mast quality
5,Bluetooth connectivity is very nice Bass also super
5,superbbb
5,It's sound quality and charging capacity is very good
5,It's awesome
5,Volume buttons is some problemed
5,Beautiful 🥰🥰🥰🥰
5,I am satisfied with the product but it's not suit for pubg gaming.due to some latecy.if you you have a one plus des devise then go for it.But as a gamer they are not setisfied
5,Nice
5,Nice product
4,Sounds good and battery backup good
5,Nyc
5,Awesome product..I loved it
5,Nice 👍 product
5,"I' ve tried so much bluetooth earphones but this is the best. Sound quality is excellent, battery life is almost 15 hours but design is little bit boring, it could be better. Best earphone in budget of 2k, go for it."
5,Amazing
5,One plus company is 💯 Best company and all products is best in price and wireless bluetooth In so osm and base and sound in very nice and and earphone In  slim and colour combination ❤️ nice
5,Mast quality
5,Loved it 😘
3,All is good ..but my headset mic problem 😔😔
5,It's to good i am very happy
3,OnePlus needs to update few things.Button shortcut is not working for all functions.Like double click to call.
5,Good
4,Super...
3,Bad battery backup and a lots of connectivity issues after 6months of usage
5,Good quality ☺️☺️
5,Varishth Bluetooth silent mode
5,Great 👍👍👍
5,Good product
5,Superb
3,Low level of connectivity ....one plus z is better than this
5,Good savrice
5,My onplus bullets wireless headphones  not working
5,super...
4,Good Product Quality very well but Price so to high
5,This earset is goodIm using this januarg 2021 regularly use 12 to 14 hour daily.idont have any ptoblem yet.
5,Awesome product
5,Super 👌👌👌👌
5,This product is perfect sound quality very good
5,Good
5,osm products
5,Excellent
3,Sound is awesome but calling quality poor especially mic
4,Good
3,onedey uses only music player time 9 to 10 hrs charging 45 minutes
5,Wow
5,Nice products
5,Best quality and loud sound
5,Awesome
5,"Bought it at Rs.1649 on big billion days with flipkart pay later offer.bass is good ,As many other products has mic issues OnePlus bulletz z bass edition has no mic issues and call quality is also good.but the plastic begins to crack even though i didn't even dropped it once quality should be improved."
5,Super
5,Lovely product thank you so much Flipkart
5,Good product
4,Amazing
5,Good
5,The packing was superb If we go for quality that also amazing no 1 quality
4,Good
4,"This product is designed fir those who like balanced sound because it is a mixture of both good baas and treble. Sometimes due to high bass u may get headache, but with this u dont... Excellent bulid quality"
5,Good product 👌 👍
4,Butifull and dision is awsome
5,Super
5,Good
5,Nice thanks
4,It's good product
5,Very bad performance
5,Very good
4,Very good
5,Excellent
4,Best Build qualityOtherwise ok
4,The product is super andbest audible device
5,Good
5,Awesome
5,Nice product 👍
5,Have a nice product
5,I m so Happy this product. Onepuls. Owsome..👌🏽
5,Super
5,Nice product 👍
5,All rounder and awesome product
5,Really such a amazing bass and sound quality really I loved it.bcox I'm a OnePlus user so u don't mind it for second thought just go for it.
4,Best Product
5,Good Quality product...
5,Awesome
5,It is the best one. Any one can buy it. Sound connectivity battery back up all are mind blowing. Its a great deal in this price.
5,"Excellent quality product.. go for it.. n if you want stronger, n u r mad for music"
5,Sound quality very good
4,Good quality 😊😊😊
5,Nice look and very good sound
5,Super product...!!!
5,Excellent
5,Poor sound
4,To Good Bass & Sound Quality..😘I Love This nick Band❤️
5,I have rec. Two time old model one pluse neck band rec. And first time replacement is easy and second time not pickup today is 10day but not solve my problem and pickup msg rec. No. Not connect any time always switch off .3 time complain but not any action flipkart customer care only delay and misguided .
4,I HAVE PREVIOUSLY USE the old version..all good in this new version but again bass..bass must be improve more
5,Beautiful ❤️
5,Sema bass super
5,So nice sound quality
5,Not satisfied this earphones
4,Very good but
5,I would admire the sound qualities are really that boosting. But I want to tell something about the bassI found somewhere that this bass boosting feature is somehow affecting the mid or high mid sounds. Overall boosting sound.But I will suggest Realme Neckband as that product costs lower than this and the sound quality is not that different.
5,Great packaging.. good unboxing experience. Great quality product.  Gave a great 1st impressions.
5,Good it is
5,Good one
4,Ok
5,Its fabulous😋✨
4,Don't buy it.. charging issue after a days use ..
5,Great sound 🤩
5,superb bluetooth
5,Good
4,Nice
5,Best quality
5,Excellent sound quality
5,Good
4,Super
5,Excellent mind blowing
5,Awesome product i have bought it for 1800 so it's worth that and sound quality is much better than anyother.
4,Nyc
5,Very good
5,Worst product battery issue qukly dwon
5,Bass is good
5,Very good quality
5,Terrific Purchase... Value For Money sounds quality Absolutely 🔥🔥🔥Fire...
3,The product was good when i received itI only used it for 1 week and  it's not turning on
5,FALSE CLAIM - Bass Edition does not have quick switch feature.
5,Shandaar
4,Supper
5,very nice
3,Good
5,best headphones 🤗
4,Speaker issue for calling sound
5,"Awesome, Great product, this is the value for money product, thanks oneplus & thanks flipkart."
4,Excellent product with great in ear experience. There is not much bass which is good for those not like extra bass. This device will automatically off when its magnetically sticked which is brilliant option. No need to turn on and off it will work automatically.
4,"Great product, this is the value for money product, thanks Oneplus & thanks flipkart."
5,All over good product
5,Good
5,Good
5,Nice
5,Sound break issue all time
5,Good product. Sond is good. Battery back-up is good.
4,It's osm
4,Mike is working some days.few days not working
5,Most Design & Best Quality
5,over all nice product
3,Ok
5,Absolutely fantastic product.....no compare with anyone in this price
5,Everything is good. Go for it with blind eyes.
5,I have mic issue... Worst product in flikart.. Am maximum 2 flipkart customer on this time I hate flikart because of this headphone ..i want refund only not replacement worst worst product I never see
5,Super
5,Good
4,Good product
4,Superb design... quality benchmark..good battery backup..
5,So nice podakt
5,Very good product •
4,Nice Product in value price
4,Exlent good
3,Comfortable and long battery backup...
4,"It is a good product, worth for money."
4,Connection problem due to connect after some time automatically break connection and automatically adding.
5,Writing the review almost after a month...The neckband is good in audio..It's bass is average even if it is a bass edition Built quality is simple and good...And it has  very light weightMic is very goodOverall for 2000rs price range it's an average productIf you want to buy any headset in this price range then you can go for boat rockerz 550headphone..because they provide great sound quality as compared to neckbands
5,Very bad Waste product At the time of calling too much  distrbance Almost 2000/- vaste For music good
5,nyc Earphones ❤️😍
5,"The headset is good and worth for the money, battery backup also works perfect."
4,I love OnePlus
4,Very good
5,Good
5,Best
3,Good
5,Best 👍👌👌1700
5,Excellent product
4,Very Good Product
5,Best onee Loved It
5,Really very good product any other bluetooth.
5,Sound is very clear and bass is . Boat have great bass but when we increase volume 80percent volume in boat no clear sound effects but onplus is crytal clear. Oneplus has good battery quality. I use jbl past 2months its soo great crystal clear sound and Surround effect. Onleplus is second place JBL is also JBL and best class sound system
5,Nice
5,Nice
5,Best of best
5,Awesome
5,Amazing quality..
4,Sound quality very poor. After using one month I'm going to exchange it
5,Good product
5,Very good sound and bass.I have buy for someone
4,Very nice sounds great purchase
5,Best
5,Good but full sounds out side
4,Simply superb 🤩
5,Good Sound Quality
5,Excellent product.
5,It is very good product and amazing
5,Good product
5,Excellent productI like it
5,Mic quality is not good waste of money noise cancellation not available i think it is copy
5,"Nice product, I love it."
5,Good sound quality
5,Awesome sounds qualityLove it
4,Sound quality awesome
5,So amazing sound quality am happy 🥰😘😍
5,Just Amazing 😁
4,Good
5,Best product
4,Good quality...and I love one plus always ❤️
5,Very very good products
3,Nice product
5,Super bass best quality ❤️
5,"It's not working properly, bass also very poor Waste of too much coste"
5,Such a great product in affordable price.Sound quality superb.Looks like premium quality.Even also I got Red Cable Club membership which will help me a lot in future to choose any One plus product.Even Delivery on time.
5,Good
3,Osmm product.
5,Good quality in reasonable price
5,Value for money
3,Nice
5,very very smart
5,I'm very happy with flipkart thanks you❤
5,Nice
5,Excellent
5,Excellent
5,Nice
4,"A review after 6 months.Sound distorts.Bass still great.Best for gaming, but just for OnePlus devices."
5,Reviewing after 6 months use very good product price is bit High but worth it
5,Very good quality
4,Good working
5,Owesome
5,Nice
5,Active noise cancelling doesn't work
5,It is very nice in sound quality and battery backup is very long
4,Sound system is good Enjoy every minute
5,Good product excellent packing thank you Flipkart
4,"Super build quality, nice super bass edition, really like this product"
4,Full paisa wasul🥰🥰🥰🥰🥰🥰
5,"good product, easy to set up and use, great noise cancellation, sound is very great, battery life is also very great. quick chargeable and long lasting."
5,This Product Battery Issue
5,Dood
5,Nice look
4,Oneplus Bullet wireless Z bass edition awesome quality thank you Flipkart
5,Super
5,Best in budget
5,Simply awesome 😎
4,🎤 1QUALITY NOT GOOD
4,Super fast charging
4,Sound quality is excellent as expected from OnePlus. Giving four star as there is lot of hindrance/noise during calls specially with Mi 10T.
5,Nice products 👍
5,It is best product
5,Oneplus is best 😘
4,Review after one month. Feel's pretty good.
4,Good product...worth for rate.. battery backup good👌
5,very good bass and battery backup
5,I'm very satisfied with this product very nice bass quality and battery backup is good
5,Mind blowing.
5,Excellent product
5,This is a super headphone.
5,Good quality
5,Good product on low prize
3,THIS IS NOT FOR PUBG GAME ... OTHERWISE GOOD
4,Nice products
5,Bass boss
3,Good
5,Amazing Neckband 🤩
5,Very nice earphone
5,Good product
5,All is good but the bass is little low
5,It's awesome product. Go for it
5,Old design oneplus earphone better new oneplus earphone design no no good
5,Good
5,Best sound🔊Best Bass+Best battery🔋Overall kati Jma Gach🥰Kati Zahar😘😘😘😘😘Thanks for flipkart 🤗🤗🤗
3,Awesome
4,Ok
5,Good quality
3,Amazing soundNeed to improve the neckband quality n was expecting active noise cancellation.
4,Best productsJust lil disturbance on call
4,"When you have OnePlus mobile then you get a good quality of sound, it's not bad but not like wow, some others company provides you same quality at below 1kBut still it's working good and I hope it wil be long lastingSo I can use atlist a couple of year"
5,Most comfortable and very nice product
4,Superb battery back up and good quality (sound & build quality)
5,Most recommended product
5,The product is to good sound and battery life is to long..just try it once
4,"Product is very nice , you can go ahead if you really like sound quality"
4,Good
4,Nice product
5,It's very nice product and valuable...😊😊😊
5,Nice
4,Nice product
5,Very good product superb
5,Nice...
4,Super
5,Very Good Product !!👌
5,Super
5,Super
4,Little bit glitches but still better than othersLeast sound dealy that amazing 👍
5,Very nice product
5,Good in quality and price
5,Exallent  Quality Suggest To All Buy This....
5,Good
4,Sound quality is good almost everything is good but value of maney is too high
5,Osm product nice OnePlus is best
5,Nice product
5,Nice product 😊👍
5,Good Product sounds is very good
5,Best value for money
4,Outlook is very good & battery bacup is super sound quality is very good but sound is littlebit slow
5,Sound effect bass high qualityComfortable battery 🔋 backup normal 15 GhantaCharging time 50 minutes full charge of
5,It is a defective product. It has sparkling sound issue using in AAC mode while increasing or decreasing volume. And Flipkart is not returning product. Please don't buy this product. You will regret buying it.
5,Best headphones
5,It was awesome 👍. The delivery boy was fast.
4,Sound quality nice but battery backup worst. Don't buy this. Try boat 335 realme
5,Good bass and sound
5,Nice product 😎👌
5,Good product
5,Best quality
5,Awesome product i can't explain how. Much good it is love you oneplus💓
5,Best for Music😘👌🏻Best for calling💯Best in battery life 💯But need a little improvement in bass...🙏🏻
4,Nice sound quality
5,Super
5,Bass low
5,Only for name of brand Bass edition is not a good it's old bluetooth is good Because it's speaker is bad and call working not good
5,Bass full  best
5,Super
4,Nice
5,It could be faster.
5,It is Very Nice Product 🥰Battery and Sounds Very Well 😘Connectivity is Awesome🤩Value for Money ✌✌
5,It is not working
5,Awesome earphone with very deep base
5,It's Awesome
5,Very nice
4,Nice
5,This product is good warking
5,Nice product....
4,Good
5,Wonderful product and. Amazing service
4,super sount
5,it's best and now i buy a new one today ... thanku flipkart
5,Nice Product by Oneplus
5,Nice Quality
5,It's just awesome 😊😊❤️
5,Very awesome product...I love oneplus
5,No words to say About Battery.. It is good... And only Thing is desing.. Microphone position is not comfortable to speak..
5,Just love it. ....👌👌
5,"Worth For money, Nice Battery Backup and wrap charge.one of the best bluetooth Headset. Just Go for it."
4,It has very poor noise cancellation
4,"Ok so i have got this in best deal around 1650 in big billion days.Product is good than I expected. Bettery backup is good. Lasting for upto 18-19 hours of continuous listening the music. Sound delay is the problem in the game and video (little bit fluctuation delay in vocal and video)Bass is pretty good but not that kind of awesom, but honestly, comparing to another brand like boat, OnePlus is the winner.I have written this review after using for 7 days."
5,Nice product
5,Super
5,Best
5,One of the best wireless oneplus z bass edition bluetooth red reverb.amazing quality of the sound.
5,Good
4,Awsome
4,I love it...thank u flip cart
5,Very very nice
5,Connection is not stable waste of money
5,good quality
5,Sound clarity super.....but bass average.....overall battery backup super
5,Superb
3,Ok jygh
5,best in this range
5,Nice brand.Sound quality is very good
4,Quality awesome
5,Best at the peice point. Build quality is a bit downside
5,Slight weigt awesome quality 1+ ❤️
5,Sexy
5,"Worth it for value of money, awesome product and bass quality was amazing and overall product was too good."
5,sound quality good and battery backup also .
4,Good
5,Very nice product value for money👍😎 I am so happy
5,Good luck
5,Osm product 99/100
5,Awesome product.. value for money..perfect in every way... Dont think just buy....
4,Nice one
5,Osm product and  bass is osmBattery backup kamConnectivity is fast
5,One speaker is not giving sound
5,Good
4,Good one
4,Some times I found connectivity issue with other company mobiles apart from OnePlus. If you are having OnePlus phone than I strongly recommend for this product. I used many many wireless earphones but this is having the best comfortable device for long duration.
5,"Iam not heavy bass music lover. Sound quality is good. Product packing, quality , flipkart delivery all good."
5,Very nice product
5,"Writing this review after use of 1 week. The headphone is of awesome quality. The bass is extra ordinary. The quality of the headphone is amazing. I have used Boat, JBL headphone but this OnePlus is beyond the other brands. One thing I liked it gets disconnected when two magnet connect each other, which really helpful for saving battery. I have used it for playing Games like BGMI, PUBG, COD...there is a little lag but cannot be identified. battery back really appreciated.Go for it it's ..."
5,Better than realme wireless 2
5,Nice product like it
3,Nice
5,Good
5,Superb
4,Nice bass and osm sound
4,Nice
5,Nice sound quality 😊
5,best product on this price
4,Super
5,Good
5,Very late response from flipkart. Delivery was very poor and not responded also.i was not expected this kind of response from flipkart.product was Not came as per expected date of deliveryI love that product there was no pblm but service from flipkart is very poor
5,Total waste of money...Boat Rockerz 255F pro sound quality is far better...Dont buy
4,Nice flexibility
4,Super
4,This product is very nice 😊
5,Best headset
5,Value for Money
4,Good product
5,Best Bluetooth Earphone OnePlus & Best PriceThanks❤ Flipkart 🤗🤗🤗
5,Nice product
5,"Very impressive sound, bass is on the top. Very Good Quality."
5,It's volue for moneySound quality also GoodBattery backup also good one
5,Materials used very low class
5,"Awesome product at this price point. Great sound quality, easy to pair & easy to operate other switchs. Really good value for money. + very good accessories...."
5,Good quality product
5,Very bad
3,Very variable money for this product sound quality and bass very hard. phone calling so smooth and this is happyness product
5,Very good I purchased two
5,It's really very bad to see the such a brand like OnePlus earphone I ordered and just five month over its one side stop working it's really very bad to see the brand like OnePlus having such a low quality its one side has stop working in only five months .... Really @oneplus improve please... Thankyou (in just 5 month)
5,Bass : ultimate this my life of one bluthooth headset. Nice and I'm require you purchase don't t west your money .😍😍
5,The best quality
5,It's a perfect product... you love it too much...voice is so clear....
5,Superb but thin wire
5,Good produc value for money
5,Nice good
5,NYC amazing and bass quality super
5,Nice
4,Very nice brand
4,Very nice
5,Best sound quality
5,Super
4,All are good with the headset. But a small disadvantage is surround sound doesn't work.
5,Good product
5,Very good 👍product
5,Very good and very beautiful product 🤩
5,Osm
5,V V good
5,Nice Quality n sound...Thanks to flipkart & One plus
5,"Best neck band under 2k, go for it"
5,Great 👍🏻
3,Very good product 👌
4,Good product value for money 🔥
5,Product is so good but I use this blutooth is dropping conectivity 5 to 6 seconds during call.
4,Nice prodet
5,Fabulous...
4,Good
3,To good
5,Superb sound quality. bass are too good ❤️😘😊
5,Best
5,Good
4,Good
4,Good one
5,nice sond bass sond qaliti
4,Very bad😡😠
5,Clear sound go for it
5,Excellent
5,Product is Excellent but  delivery is very late
4,It's ok.
5,Over all Nice product ..
5,Nice product...
5,Awesome... Just go for it... It's worth it
5,Excellent 👌
5,Sound quality is more than my expectation. This is amazing bluetooth Headset. I like it very much .it is value for money
5,Product is original as expected.
5,Awesome product given by flipkart  ...thank u flipkart
4,Nice products ❤️❤️❤️
4,Sound quality not awesome but worth it for value. Design quality was good enough.. Bass not too much.. But it's worth it under 2000
5,Thnq Flipkart 4 this  Amazing product 👍👍👍👍
5,Good 👍👍👌👌
5,Veryyyy cute and small like it very much....one you rockit man
3,very bad sound. dont buy.
5,No bass... volume not sufficient.... design good... i m not satified...
5,Awesome
5,Best sound quality I loved the sound 😍
5,Best Product
5,This is wonderful to be honest I am very happy to own one
5,Amazing
5,Nicee product ♥️♥️
5,Osm conection . Within 1/2 second it connects with phone.sound quality is good.
4,Sound good
5,Very amazing purchase
5,"Best sound,super Quality"
4,Good
5,awesome product
5,Nice product
4,All good
5,Most favourite headphone I got it in my life
4,Nice
5,Gud sound. But battry backup 2days
5,Owsam products
5,Amezing product ❤️❤️❤️
5,Bad
5,Superb quality super built quality superb sound N soft add in ear no painik
5,This headphone produces a quality sound and build quality is very good
5,Sound quality  is very good bass quality  too good material quality  also so good and looks phor this headphones  so pretty and mostly  delivery boy behave is great.
5,Sound quality and battery backup is very good
5,Very Nice
5,Nice product.
5,Good
5,Very good sound quality.
5,Awesome Product In this range
5,I gifted this one to my Di and she's using it for last 3+ months. There's no doubt that she's happy with this earphones. ❤❤❤
5,Number one  product super
5,Nice Product sound effect good
3,Battery stand up only 8 hour but it should be 17hour😒😒😒
5,Superb
4,Nice product
4,Nyc product
5,Nice
5,All good
5,VERY GOOD
4,Good
4,suberb bass and mic quality
5,superb
5,Awesome product
5,Awesome
4,While connecting to macbook pro the sound is worst. My money is wasted and they are not returning
5,Nice product 👍
4,Worth to buy
4,Nice product
5,Excellent Bass superSound clear
5,Look good
4,Mic quality is very very 👎👎👎
5,"Premium build quality, decent bass. Overall VFM."
5,This is my first bluetooth headset and I am really impressed with this headset performance ..Geninue review after using 3 days
5,It's fantastic bass sound.specialy thanks to Flipkart.
3,Wonderful in this range.Pros1. Sound quality and bass quality is very smooth. Background music is also clear. 2. Build quality is premium and rich. 3. Very comfortable in ear.4. Noise cancellation is good but not at the top. 5. If you are long time user then best choice.6. C-type cable quality is best. 7. Bluetooth connectivity is best and quite fast. 8. Volume range is high. 9. Cable quality and neck rubber is best. Cons1. If you like loud sound and loud bass then do not go with ...
5,Thanks
5,Good quality of one plus
4,Good
5,Very good sound quality
4,"Valuable worth of amount, sound quality better, magnetic offer on is good, comfortable with ear, choose family for user s"
3,Bass is not good.
4,"Really good sound for listening music and best thing is very comfortable for calls, the best Bluetooth headset, I have used till now for calls"
4,Very t
5,Battery 🔋 backup to much poor only one day backup
5,Osm
5,"I've using this product for a monthBass 7/10Sound, 10/10Call quality 10/10Battery 9/10AAC 8 /10Comfort 100/100 First I have confused whether to buy oneplus z bass or realme wireless 2. Then I compared all the reviewsOf  these two products. At last i choose  oneplus z bass. It has amazing sound quality, bass is not thumping ,but it produce where it wants. Whatever it produce will really attract you towards musical world, really it is good product compared to realme wireless 2 . My..."
4,Amazing
5,Bass is good
5,Awesome one
5,Quality of sound is best..
5,Call quality is very bad
5,Super super osm
5,Just Awesome. All Quality Is Very Good. I Am Very Satisfied With This Product.
4,Good
3,Best Quality
5,SOUND QUALITY AND BATTERY LIFE IS GOOD.
5,Excellent product
3,"I am giving it 3 star for design bcz there is no cover on  charging area. Vocals are good, you can hear the lyrics very clear. Bass is not very high but good."
3,2 month
4,V good
5,Nyc product
5,Very Good Product ❤️🔥😘
5,Awesome 😎
5,It's not water resistant by mistake if one drop also drop on it's buds then sound is too low n sound is good but it's bass edition bass level is average or slightly below overall for classic and melody music it's good for gaming also you can use sound is not delay but if you want to enjoy beats with bass it's slightly disappoints you.
5,Value for money go for it !!
5,Best performance Excellent quality
5,OnePlus blutooth headphones bass super
5,Outstanding Product..Superb
4,"Very nice product, build quality is good and looks cool only think I did not like is dose not connect to multiple devices at the same time. It just swaps from one device to another which is not convenient. That is a major issue for those who want this feature otherwise go for it."
5,Superb
5,Vry attractive and comfortable
5,Good
5,Good product❤
5,Using from yesterday no issues found.. All the features are good. U can buy. If any issues found. I will edit this review and tell u-thank you
3,Don’t buy this product. Some noisy sound in background always while playing music. Price is too higher. Not worth for it.
5,"Awesome neckband.It is highly recommended,it's sound quality is awesome,battery is awesome and base is also very awesome."
5,Very nice product.
4,Very nice product but price is not good
3,"Bekup bettery,Bass, good sound quality"
5,Good product bu OnePlus
5,Nice product
5,"Good products, battery Awesome, but phone calling not good sound"
5,"5 month since I purchase it and it superb.Yes in full volume it feels little bit louder but it's fine, no one listen on that much high note."
4,Sound is better than boat ...
5,Good
5,Mind-blowing
5,"I have using this product 2 Yr, good conditation, best quality and sound is super"
5,Fantastic sound build quality superb....such ka great experience with one plus nack band❤️💗Thanks flipkart fir the discount n fast delivery...
5,Nice
4,Nice
5,Superb
5,Wow.
5,Nice sound
5,The earlier model was better with the mic and buttons separated from the main body
5,Nice product..
5,It got damaged after 2 months of use
5,Superb performance ❤
5,Good quality product
5,Awesome product
5,Good
5,Good product. Thanks flipcart
5,This product is very good outstanding bass and specially the water resistance .. too good
5,Must go on buy... definitely one plus never disappoint you.... brilliant work...and 1class quality
5,Best i had ever seen
5,Very very nice
5,I just buy it for my lover  in our 3rd  love anniversary...bdw it was osm
4,it's very nice
5,Call sound is very poor
5,Very good product
5,I already use this so I purchased it for my cousin brother. Sound quality is best and Bluetooth connectivity is great.
5,Battery Back up not good...
4,Bed
5,Very very
5,Very  nice product
5,Good product
5,Awesome product.. I really admire the one plus team for developing such a wonderful headset
5,Awesome sound quality 💓 Bass ok
5,Best
5,Superb n Superb
5,I suggest you to reduce the price because .. battery backup is not so good in this current seaution.Other products gives more backup than one plus.I only busy it for magnetic off/on  features.
5,Sound quality is Best
5,Sound &bass amazing.....Battery backup not bad........I love this product 💞
5,Nice Product
5,Good I'm very happy
4,Nice product..sound good.
4,Good
5,cool
5,Nice Product 😊👍
4,Build quality not very good. It's very delicate. Sound ok ok. Battery very good.
4,Nice 🙂 product
5,Super
5,This is Outstanding ... ❤❤❤
5,Great product Magnetic control is very great point
5,Super Quality
5,"All in All High Class Mode...,Nice Product...,Good Good Good...,"
5,Nice sounds quite and I agree this is very good product
3,When increase or decrease the volume in during the song ....Then distortion at sound
5,GOOD
3,After using a month still feel some chirpling noise
4,Very bad product
5,Everything was good but.. like boat it's need to have vibrator.. when incoming call comes it will vibrat... that's the minus point
5,Very good experience
4,Nice
5,best headphone
4,Sound quality good...
5,Good quality product nice sounding
5,Nice choice
4,nuy
5,Nice product. Good Quality
4,Battery Backup is not that much good Gives 14 hours backupBut it pairs instantly In all value for moneyYou can definitely go for it
5,Nice product
5,Awesome product very best
5,One of the best sound quality. If you are watching movies sound quality like theater.
5,Super
5,"Absolutely happy since the day I've got these. Amazing sound with comfort. I don't think you can get anything better than this in 2k range. I listen to a lot of different genres (EDM, Hip Hop, Pop, Rock and Metal) and have no issues. It just sounds perfect no matter which song you throw at it. Talking about bass, it is there and provides a powerful thump but in no way is overpowering. It's not like other earphones in this range where it's only bass. In a nutshell, awesome sound and very happy..."
5,Excellent purchase love this 😍😍😍🥰🥰🥰
5,Love it battery back up awsm
5,I think it's a best wire less earphone of this price and 1000 times better performance of the all brands....
5,Sopar
5,Best quality... Value for money
5,Decent sound quality with good bass no noise cancellation mic
5,Very good
3,"Buy in shop , incase any defective item easy change or select good item .Flipkart delivered item is defective , then  no return policy , contact only in service center. Then why purchase Second sale item purchased in real rate 🤦🏼‍♂️ ?"
5,"There is sound problem,"
5,Not great.... Expecting more on this price.. Sounds is good but not Better
5,Vary nice product
5,Dont waste time to think about buying just place the order
4,It's nice and comfortable quick connect
5,After 2 days it stop working…Flipkart is not helping me please don’t buy it…
4,Best at this price
5,V nice 👌
4,Fantastic product
5,Best products
5,Osm sound quality☺
5,Very nice 👌 product
5,Outstanding
5,Very good
5,Unbelievable
5,Awesome... Juss go for it ..
5,Typical oneplus product
5,Nice one
5,Nice
5,It is good
5,Seriously not up to the mark I thought to buy because of one plus Better go for any boat soud system
5,Best bluetooth earphone i have ever used in this price range. Everything is just perfect.
4,It's a good item sounds very clear and also talking noise.
4,Boom 💥 Boom sound🤓🤓
5,Nice product
5,Super product .Nice packing
5,Awesome Products sound Was Very Loud And Bass was To Good Battery Backup Has Been 2 days work
5,Good one!
3,Superb... There is no product compete with this now. Buy for it
5,Sound issue. Not the caller as well as receiver able to listen on the call. Product looks old
4,Has a quality unprecedented in my previous sets.Excellent battery quality sound pitch perfect.impressed after 5 days if use.
5,Awesome
5,Nice
5,Value for money gud product.
4,Price so high compared to product
4,Nice One Plus Product Value for Money 👌
5,quality is good
4,good product...
5,Thanks one plus
5,Superr
5,Very good Product As I acceptable just battery problem
5,Good prodact tq
5,Awesome
5,"Value for money product, using it from last 6 months and still giving it's best"
4,No doubt that OnePlus product has some unique features and it works well. I am not happy with the battery. At least it should last 1 day but it doesn't. I don't feel very comfortable in my ears after using it for 25-30 min.
5,Excellent
5,Good 👍
5,bass is midium .. sound is good
5,very good product
5,Speaker sound is very poor
5,Awesome
5,They Look Good..n sound Extremely Good.. Bass Is Just Awesome😍
3,"I'm so glad, this blutooth is very best"
5,Better
5,Good product🤟🤟🤗👌👌
5,Awesome product from OnePlus ❤️❤️
5,Awesome earphone.... Best sound quality... Must buy
5,Good product and battery life is awesome Design is good and sound quality is very good.
4,"After using for 1 month, the right side is not workingDisappointed by the quality"
5,Good product.
4,Super 😊😊
5,Best compatible with OnePlus device. AAC support.
5,Nice
5,Good product
3,Good sound and bass value for money
4,You can purchase this product without any doubt.its design is very comfortable and impressive
5,Nice
5,Very nice oneplus
5,Super quality & sound
5,Battery life is so good sound quality is also very good overall value of money highly recommend
4,Very nice 👍
4,Sound quality is good...
5,Good product
5,Awesome
5,Nice headphone ✨🔥🔥🔥🔥🔥🔥
5,Best sound Quality and call Quality bhi best
5,Super
4,"Even you can listen to aliens, works great for space travelling"
5,Super bass
5,Good Sound Good 👍All is Good Some Problems is Nothing
5,"The bluetooth headset is worth the purchase. Audio quality is good enough, battery backup is decent. If you have OnePlus phone, definitely go for it."
5,Awesome product
5,"Best Bass sound,,,,,,"
5,As expected. Sound quality great.
4,Superb bass..
5,Excellent cover and earphones full safety
5,Good
5,"Nice product, bass extra needed."
5,Nice
5,Good sound quality
5,Valuable product ......... voice clearity 10/10 ......................................... battery 10 /10 ..........................................bass 10/10 ......................................... sound 10/10 ..................   .................... overall 10 /10 .......................................... thanks
5,I am writing this after using it for more than 2 months. While calling it got disconnected from phone automatically for 10-20 seconds several times in a single call... Its annoying... Not a good experience
5,Vv good
5,Value for money
5,Best in class go for it
5,It's good to but last edition is better than this.👍
5,Nice produce. Its value for money...
5,Really it's too good...
4,Like sound quality
5,Very nice...
5,Not good when I bought I feel bad. Because volume very low and while calling time the speaker sounds not which means voice not clear. I thought oneplus brand it will be very good but here Totally waste of money.
5,awesome n amazing product i hv suggest to all buy this.. product
5,"Nice product,sound quality  Good , Battery back up Good 😊😊"
5,This is great deal and best bass in my life
5,Sweet sound  ❤️❤️❤️
5,Thanks 😊
5,Sound quality very goodConnectivity also very fast and goodAs using in iphone 11 so it takes 2-3 seconds to connect Bass is good but not that high.Battery charged in 10 minutes with any charger Highly recommend.
5,got it for a wonderful deal and the sound quality is just top notch loved the bass
5,Good product .. without doubts you can buy
3,Damaged
4,Thank you Flipkart
5,Very nyc product
5,"No switch button, perfectly fits in ears, simple and nice design and feels premium."
5,Great product.and delivery boy is nice and humble👍👍Good job flipkart .keep it up
5,Super
